village,HHnum_in_village,hohreligion,castesubcaste,rooftype1,rooftype2,rooftype3,rooftype4,rooftype5,room_no,bed_no,electricity,latrine,ownrent,leader,adopt
21,37,HINDUISM,OBC,0,1,0,0,0,2,2,"Yes, Government",Owned,OWNED,0,1
21,38,HINDUISM,OBC,0,1,0,0,0,1,1,"Yes, Private",None,OWNED,0,0
21,39,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,40,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,41,HINDUISM,OBC,1,0,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,1
21,42,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
21,43,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
21,44,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Government",Owned,OWNED,0,0
21,45,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,1
21,46,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,1
21,47,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,48,HINDUISM,OBC,0,1,0,0,0,1,2,"Yes, Private",None,OWNED,0,1
21,49,HINDUISM,OBC,0,1,0,0,0,1,1,"Yes, Private",None,OWNED,1,1
21,50,HINDUISM,OBC,0,1,0,0,0,1,1,"Yes, Private",Owned,OWNED,0,0
21,51,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,52,HINDUISM,OBC,0,1,0,0,0,1,2,No,None,OWNED,0,1
21,53,HINDUISM,OBC,0,1,0,0,0,3,4,"Yes, Private",Owned,OWNED,0,0
21,54,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,1
21,55,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",Owned,OWNED,0,0
21,56,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,57,HINDUISM,OBC,0,1,0,0,0,3,1,No,None,OWNED,0,0
21,58,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
21,59,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,1,"Yes, Government",None,OWNED,0,0
21,60,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,1,0
21,61,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,7,2,"Yes, Private",Owned,OWNED,0,0
21,62,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
21,63,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,5,2,"Yes, Private",Owned,OWNED,0,0
21,64,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
21,65,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
21,66,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,0,"Yes, Private",None,OWNED,0,0
21,67,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,68,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,69,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,70,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,71,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
21,72,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,73,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,74,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,75,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,1,0
21,76,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,77,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,78,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,1,1
21,79,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,1
21,80,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,1
21,81,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,82,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,6,2,"Yes, Private",Owned,OWNED,0,0
21,83,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
21,84,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,85,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,OWNED,0,1
21,86,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,OWNED,0,1
21,87,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
21,88,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,89,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
21,90,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
21,91,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,92,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
21,93,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,No,None,OWNED,0,0
21,94,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,OWNED,0,0
21,95,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,1,0
21,96,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,1
21,97,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,98,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,99,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",Owned,OWNED,0,0
21,100,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,1,"Yes, Government",Owned,OWNED,0,0
21,101,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,No,None,OWNED,0,0
21,102,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
21,103,HINDUISM,SCHEDULE CASTE,0,0,0,0,1,3,1,"Yes, Private",None,OWNED,0,0
21,104,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,1,0
21,105,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,0,"Yes, Government",None,OWNED,0,0
21,106,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,107,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Government",None,OWNED,0,1
21,108,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
21,109,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",Owned,OWNED,0,0
21,110,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,5,0,"Yes, Private",None,OWNED,0,1
21,111,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,112,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
21,113,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,1
21,114,HINDUISM,SCHEDULE CASTE,0,0,1,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,115,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
21,116,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,117,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
21,118,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
21,119,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,120,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,121,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
21,122,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,2,"Yes, Government",None,OWNED,0,1
21,123,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,1
21,124,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
21,125,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
21,126,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,127,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
21,128,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,129,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,130,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
21,131,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,0,0
21,132,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,No,None,RENTED,0,0
21,133,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,134,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,135,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,136,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,1,0,"Yes, Government",Owned,OWNED,0,0
21,137,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,0,0
21,138,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,1
21,139,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,140,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,141,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,142,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
21,143,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,144,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,OWNED,0,0
21,145,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
21,146,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,GIVEN BY GOVERNMENT,1,0
21,147,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,1
21,148,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,5,2,"Yes, Private",None,OWNED,0,0
21,149,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,2,"Yes, Private",Owned,OWNED,0,0
21,150,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,0,0
21,151,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
21,152,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
21,153,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",Owned,OWNED,0,0
21,154,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,155,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
21,156,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
21,157,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
21,158,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Private",Owned,OWNED,1,1
21,159,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,160,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,0,0
21,161,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
21,162,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,4,"Yes, Government",Owned,OWNED,0,0
21,163,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,5,2,"Yes, Private",Owned,OWNED,0,0
21,164,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,No,None,OWNED,0,0
21,165,HINDUISM,SCHEDULE CASTE,1,0,0,0,0,1,0,No,None,GIVEN BY GOVERNMENT,0,0
21,166,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Government",Owned,OWNED,0,0
21,167,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
21,168,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,1,1,"Yes, Private",None,OWNED,0,0
21,169,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
21,170,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,171,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,172,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,173,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Government",Owned,OWNED,0,0
21,174,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,6,0,"Yes, Government",None,OWNED,0,0
21,175,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,1,0
21,176,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,2,"Yes, Private",Owned,OWNED,0,1
21,177,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
21,178,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
21,179,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,1
21,180,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,181,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
21,182,HINDUISM,SCHEDULE CASTE,0,1,0,0,0,4,2,"Yes, Private",Owned,OWNED,0,0
21,183,HINDUISM,SCHEDULE CASTE,0,0,0,1,0,1,0,No,None,OWNED,0,0
21,184,HINDUISM,GENERAL,0,1,0,0,0,3,0,"Yes, Government",Owned,OWNED,1,1
21,185,HINDUISM,GENERAL,0,0,0,0,1,5,3,"Yes, Private",None,OWNED,1,0
21,186,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
21,187,HINDUISM,OBC,0,1,0,0,0,2,1,No,None,OWNED,0,1
21,188,HINDUISM,GENERAL,0,1,0,0,0,4,0,"Yes, Private",None,OWNED,0,1
21,189,HINDUISM,OBC,0,0,0,0,1,4,1,"Yes, Private",Owned,OWNED,0,0
21,190,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
21,191,HINDUISM,OBC,0,0,0,0,1,3,4,"Yes, Government",Owned,OWNED,0,1
21,192,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
22,1,HINDUISM,OBC,0,1,0,0,0,3,4,"Yes, Private",Owned,OWNED,1,0
22,2,HINDUISM,OBC,0,1,0,0,0,4,3,"Yes, Private",None,OWNED,1,1
22,3,HINDUISM,OBC,0,1,0,0,0,5,2,"Yes, Private",Owned,OWNED,0,0
22,4,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,1
22,5,HINDUISM,OBC,0,0,0,1,0,2,0,"Yes, Government",None,OWNED,0,0
22,6,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Government",None,OWNED,1,0
22,7,HINDUISM,OBC,0,1,0,0,0,6,2,"Yes, Private",Owned,OWNED,0,0
22,8,HINDUISM,OBC,1,0,0,0,0,1,0,No,None,OWNED,0,1
22,9,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,1
22,10,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
22,11,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
22,12,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
22,13,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
22,14,HINDUISM,OBC,1,0,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
22,15,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,1
22,16,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,1
22,17,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
22,18,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,1
22,19,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
22,20,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
22,21,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
22,22,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,1,1
22,23,HINDUISM,OBC,0,1,0,0,0,4,2,"Yes, Government",Owned,OWNED,0,1
22,24,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,25,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
22,26,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
22,27,HINDUISM,OBC,0,1,0,0,0,5,1,"Yes, Private",None,OWNED,0,0
22,28,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",Owned,OWNED,0,1
22,29,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,30,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,31,HINDUISM,OBC,0,1,0,0,0,2,2,"Yes, Private",None,OWNED,0,0
22,32,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,33,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
22,34,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
22,35,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
22,36,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
22,37,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
22,38,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
22,39,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,40,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Government",None,OWNED,0,0
22,41,HINDUISM,OBC,0,1,0,0,0,9,1,"Yes, Private",None,OWNED,0,0
22,42,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
22,43,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,44,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
22,45,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,46,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,1
22,47,HINDUISM,OBC,0,1,0,0,0,1,3,"Yes, Government",None,OWNED,0,0
22,48,HINDUISM,OBC,1,0,0,0,0,1,0,No,None,OWNED,0,0
22,49,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",None,OWNED,1,0
22,50,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,1,0
22,51,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,1
22,52,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",None,OWNED,0,0
22,53,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
22,54,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,55,HINDUISM,OBC,0,0,0,1,0,1,0,"Yes, Government",None,OWNED,0,0
22,56,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
22,57,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
22,58,HINDUISM,OBC,0,1,0,0,0,5,0,"Yes, Private",None,OWNED,0,0
22,59,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,1,0
22,60,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,61,HINDUISM,OBC,0,1,0,0,0,2,2,"Yes, Government",None,OWNED,0,1
22,62,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",None,OWNED,1,1
22,63,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",None,OWNED,0,0
22,64,HINDUISM,OBC,0,1,0,0,0,2,2,"Yes, Government",None,OWNED,0,0
22,65,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,66,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
22,67,HINDUISM,OBC,0,1,0,0,0,2,3,"Yes, Government",None,OWNED,0,0
22,68,HINDUISM,OBC,0,0,0,0,1,4,3,"Yes, Private",Owned,OWNED,0,0
22,69,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,1,0
22,70,HINDUISM,OBC,0,1,0,0,0,1,1,"Yes, Private",Owned,OWNED,0,0
22,71,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,72,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,1,0
22,73,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
22,74,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,1,0
22,75,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
22,76,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Private",Owned,OWNED,0,0
22,77,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",None,OWNED,0,0
22,78,HINDUISM,OBC,0,1,0,0,0,3,2,"Yes, Private",Owned,OWNED,0,0
22,79,HINDUISM,OBC,0,1,0,0,0,3,4,"Yes, Government",None,OWNED,0,0
22,80,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,81,HINDUISM,OBC,1,0,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,82,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
22,83,HINDUISM,OBC,1,0,0,0,0,1,2,"Yes, Government",None,OWNED,0,0
22,84,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Private",None,OWNED,0,0
22,85,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
22,86,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Government",None,OWNED,0,0
22,87,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Private",Owned,OWNED,0,0
22,88,HINDUISM,OBC,0,0,0,1,0,2,2,"Yes, Government",None,OWNED,0,0
22,89,HINDUISM,OBC,1,0,0,0,0,2,0,"Yes, Government",None,GIVEN BY GOVERNMENT,0,0
22,90,HINDUISM,OBC,0,1,0,0,0,2,2,"Yes, Government",None,OWNED,0,0
22,91,HINDUISM,OBC,1,0,0,0,0,1,0,No,None,OWNED,0,0
22,92,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,93,HINDUISM,OBC,0,1,0,0,0,1,0,"Yes, Government",None,OWNED,0,0
22,94,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Private",None,OWNED,0,0
22,95,HINDUISM,OBC,0,0,0,1,0,1,0,No,None,OWNED,0,0
22,96,HINDUISM,OBC,0,1,0,0,0,4,0,"Yes, Government",None,OWNED,0,0
22,97,HINDUISM,OBC,0,1,0,0,0,4,4,"Yes, Government",None,OWNED,0,0
22,98,HINDUISM,OBC,1,0,0,0,0,1,0,No,None,GIVEN BY GOVERNMENT,0,0
22,99,HINDUISM,OBC,0,1,0,0,0,3,0,"Yes, Private",Owned,OWNED,0,0
22,100,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Government",None,OWNED,0,0
22,101,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",None,OWNED,0,0
22,102,HINDUISM,OBC,0,1,0,0,0,1,2,"Yes, Government",None,OWNED,1,0
22,103,HINDUISM,OBC,0,1,0,0,0,3,4,"Yes, Government",None,OWNED,0,0
22,104,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Government",None,OWNED,0,0
22,105,HINDUISM,OBC,0,1,0,0,0,1,1,"Yes, Government",None,OWNED,0,0
22,106,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,1,0
22,107,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
22,108,HINDUISM,OBC,0,1,0,0,0,2,1,"Yes, Private",Owned,OWNED,0,0
22,109,HINDUISM,OBC,0,1,0,0,0,4,1,"Yes, Private",Owned,OWNED,0,0
22,110,HINDUISM,OBC,0,1,0,0,0,2,0,"Yes, Private",None,OWNED,0,0
22,111,HINDUISM,OBC,0,1,0,0,0,3,1,"Yes, Private",Owned,OWNED,0,0
